model,block,train,test,perfect_over_loc,learned_over_loc,capture,pred_corr
gbt,ABC,math-cocitations,neuro-cocitations,2.1242543379282326,1.4333783910934834,0.3854807372966066,0.7124658204681545
ridge,A,math-cocitations,physics-cocitations,1.8439255034952018,1.111200160611801,0.13176537520344433,0.5530705734560646
ridge,AB,math-cocitations,physics-cocitations,1.8439255034952018,1.2454339874047007,0.2908242331677515,0.6692608172771214
ridge,ABC,math-cocitations,physics-cocitations,1.8439255034952018,1.2478703933837458,0.29371122493296603,0.6739351268585883
gbt,ABC,math-cocitations,physics-cocitations,1.8439255034952018,1.2690144298507875,0.31876561229236156,0.6822258846476941
ridge,A,math-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.0124843834853905,0.007884528670426924,0.23346507153827684
ridge,AB,math-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.3642302453092823,0.23003008639860303,0.6918468810101549
ridge,ABC,math-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.3573003902956535,0.22565352742788597,0.695826728756232
gbt,ABC,math-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.5186062763649795,0.32752647012549957,0.8428437808245235
ridge,A,math-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.0352829352318045,0.08600314901195318,0.6631519996510128
ridge,AB,math-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.1560853806370333,0.3804625142812322,0.8042566362513995
ridge,ABC,math-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.153730606467374,0.37472268587772256,0.7932635422340845
gbt,ABC,math-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.1766574489935615,0.43060751068605935,0.6209163509554885
ridge,A,math-cocitations,plant-pollinator-mpl-016,3.056933205825239,0.8438166899713402,-0.07593018071094791,-0.025458198528901015
ridge,AB,math-cocitations,plant-pollinator-mpl-016,3.056933205825239,1.0864377958216866,0.04202265565886857,0.27302424079633947
ridge,ABC,math-cocitations,plant-pollinator-mpl-016,3.056933205825239,1.1426794001878318,0.06936511102245004,0.35822102707642794
gbt,ABC,math-cocitations,plant-pollinator-mpl-016,3.056933205825239,2.187821727709943,0.5774721922646926,0.7891890554839118
ridge,A,math-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.0588428162904722,0.03371139595975404,0.3662941385306122
ridge,AB,math-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.413976598676207,0.2371696311603208,0.7044640068229266
ridge,ABC,math-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.451115924515155,0.25844696963532904,0.7291063286051809
gbt,ABC,math-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.9186563230680684,0.5263036171654808,0.777062541273933
ridge,A,math-cocitations,plant-pollinator-mpl-034,5.693354349219635,0.8414619383158326,-0.033779265294666606,-0.19328197960724072
ridge,AB,math-cocitations,plant-pollinator-mpl-034,5.693354349219635,1.089482045968739,0.01906569146725887,-0.003014849376904013
ridge,ABC,math-cocitations,plant-pollinator-mpl-034,5.693354349219635,1.1727812536066788,0.036814022711796145,0.17829029443577693
gbt,ABC,math-cocitations,plant-pollinator-mpl-034,5.693354349219635,3.165840118508768,0.46146954978348964,0.6312076813121303
ridge,A,math-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.0936081525609718,0.05578053692917399,0.48038961096883964
ridge,AB,math-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.4716401759153577,0.28104755333989484,0.7001643258229235
ridge,ABC,math-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.5135233377133854,0.30600547836532177,0.7267482562858867
gbt,ABC,math-cocitations,plant-pollinator-mpl-044,2.6781507980073496,2.0327791866998197,0.6154269258317848,0.82721815550766
ridge,A,math-cocitations,plant-pollinator-mpl-049,3.7357043527991034,0.9699835643981273,-0.010972105070915528,0.05282739130703353
ridge,AB,math-cocitations,plant-pollinator-mpl-049,3.7357043527991034,1.2887528663032781,0.10554973384014742,0.4119533256498392
ridge,ABC,math-cocitations,plant-pollinator-mpl-049,3.7357043527991034,1.3843042689496958,0.1404772663231995,0.5034558690648012
gbt,ABC,math-cocitations,plant-pollinator-mpl-049,3.7357043527991034,1.7963621266157561,0.2910994844164862,0.5418635830161781
ridge,A,math-cocitations,plant-pollinator-mpl-057,1.8564782392421568,1.07495182778431,0.08751165452916829,0.6392918127719021
ridge,AB,math-cocitations,plant-pollinator-mpl-057,1.8564782392421568,1.2707868562969664,0.31616314798209993,0.807843880822803
ridge,ABC,math-cocitations,plant-pollinator-mpl-057,1.8564782392421568,1.272668322409055,0.3183598951099117,0.8123400645861173
gbt,ABC,math-cocitations,plant-pollinator-mpl-057,1.8564782392421568,1.4487442667084764,0.5239412353377965,0.7960708016061537
ridge,A,math-cocitations,plant-pollinator-mpl-062,1.2434886859657044,1.0384580386969338,0.1579458961076763,0.782368694987371
ridge,AB,math-cocitations,plant-pollinator-mpl-062,1.2434886859657044,1.0590529161667643,0.24252837840310162,0.7108545122551746
ridge,ABC,math-cocitations,plant-pollinator-mpl-062,1.2434886859657044,1.0567947496393553,0.23325416297722706,0.7003466419222045
gbt,ABC,math-cocitations,plant-pollinator-mpl-062,1.2434886859657044,1.0589181583422815,0.24197493246392654,0.3571456964649248
ridge,A,math-cocitations,senate-committees,1.3189930045470284,1.0662091617092744,0.20755678264259025,0.8244186789054982
ridge,AB,math-cocitations,senate-committees,1.3189930045470284,1.1420357483710715,0.44526289400221464,0.8761814962022043
ridge,ABC,math-cocitations,senate-committees,1.3189930045470284,1.1308697898394675,0.4102591215920338,0.8430512509927686
gbt,ABC,math-cocitations,senate-committees,1.3189930045470284,1.0686806926638441,0.2153046984882037,0.7462513508491516
ridge,A,neuro-cocitations,contact-primary-school,1.1318799492854903,1.025735521510472,0.19514355025084512,0.7746298819726518
ridge,AB,neuro-cocitations,contact-primary-school,1.1318799492854903,1.0263020374324814,0.19943924436567242,0.6151330938219695
ridge,ABC,neuro-cocitations,contact-primary-school,1.1318799492854903,1.02778692041373,0.21069859796182952,0.6807095979247622
gbt,ABC,neuro-cocitations,contact-primary-school,1.1318799492854903,1.034082541693796,0.25843611465162897,0.6893037016745324
ridge,A,neuro-cocitations,contact-high-school,1.3149893580660719,0.9743385439858437,-0.08146769202524466,0.2699131117502643
ridge,AB,neuro-cocitations,contact-high-school,1.3149893580660719,0.9779174595843874,-0.07010567135090522,0.2466859643892632
ridge,ABC,neuro-cocitations,contact-high-school,1.3149893580660719,0.9833677207946953,-0.052802670247088075,0.2947101513759552
gbt,ABC,neuro-cocitations,contact-high-school,1.3149893580660719,1.0202723346974076,0.06435879237912326,0.43190457058395587
ridge,A,neuro-cocitations,email-Enron,1.80346655331272,1.0220740566040498,0.027473522716082863,0.5060699625772258
ridge,AB,neuro-cocitations,email-Enron,1.80346655331272,1.4240262363260126,0.527745970977557,0.7158792798270227
ridge,ABC,neuro-cocitations,email-Enron,1.80346655331272,1.4244409161094955,0.5282620842890238,0.7246279559979492
gbt,ABC,neuro-cocitations,email-Enron,1.80346655331272,1.4697586870784214,0.5846648938174094,0.7054875123794587
ridge,A,neuro-cocitations,email-Eu,1.6725121109900603,1.1792111135751508,0.2664801282334075,0.8131742036026606
ridge,AB,neuro-cocitations,email-Eu,1.6725121109900603,1.523149986641272,0.7779041865448343,0.8040782813270545
ridge,ABC,neuro-cocitations,email-Eu,1.6725121109900603,1.531810936568342,0.7907826905680845,0.8045819926403404
gbt,ABC,neuro-cocitations,email-Eu,1.6725121109900603,1.4181540946643532,0.6217792777720452,0.7695848296713137
ridge,A,neuro-cocitations,NDC-classes,4.08325149712881,1.3077057406281334,0.09979910523506616,0.6125364453741045
ridge,AB,neuro-cocitations,NDC-classes,4.08325149712881,1.8252822628926055,0.26766621654481515,0.7922463478371534
ridge,ABC,neuro-cocitations,NDC-classes,4.08325149712881,1.857036777650535,0.277965251439471,0.8003586934926845
gbt,ABC,neuro-cocitations,NDC-classes,4.08325149712881,2.4173124026826422,0.45968108796913715,0.8308836700813758
ridge,A,neuro-cocitations,NDC-substances,1.9382074303228396,1.3625518673776693,0.3864303944522314,0.8569278754651738
ridge,AB,neuro-cocitations,NDC-substances,1.9382074303228396,1.6529953779185784,0.6960032044234408,0.9439779393664743
ridge,ABC,neuro-cocitations,NDC-substances,1.9382074303228396,1.649676377870157,0.6924656071489455,0.9432987808066469
gbt,ABC,neuro-cocitations,NDC-substances,1.9382074303228396,1.6062050540732355,0.6461311587189613,0.8605235302152355
ridge,A,neuro-cocitations,DAWN,1.0417909408473682,0.9759761258451101,-0.574858418302464,0.864602500170892
ridge,AB,neuro-cocitations,DAWN,1.0417909408473682,1.0380277638743942,0.9099523270672908,0.9203315889471964
ridge,ABC,neuro-cocitations,DAWN,1.0417909408473682,1.017209513608036,0.41180009971275083,0.9284266367158969
gbt,ABC,neuro-cocitations,DAWN,1.0417909408473682,1.0865689552709303,2.071476581183072,0.6386726166826384
ridge,A,neuro-cocitations,congress-bills,1.066851977621039,0.9860264064278065,-0.20902289011411215,0.5136374726153878
ridge,AB,neuro-cocitations,congress-bills,1.066851977621039,1.0350841875335322,0.5248040339571166,0.6910110013719643
ridge,ABC,neuro-cocitations,congress-bills,1.066851977621039,1.0171746362136476,0.25690543234195257,0.7065055873818182
gbt,ABC,neuro-cocitations,congress-bills,1.066851977621039,1.1035161052123867,1.5484374418836813,0.2183334176824392
ridge,A,neuro-cocitations,tags-math-sx,1.1319030898951705,1.0636640172475529,0.48265751240664356,0.9153682379159159
ridge,AB,neuro-cocitations,tags-math-sx,1.1319030898951705,1.0937543499534674,0.7107820599803867,0.9506736483308531
ridge,ABC,neuro-cocitations,tags-math-sx,1.1319030898951705,1.0837476883956525,0.6349183211872493,0.958583303111149
gbt,ABC,neuro-cocitations,tags-math-sx,1.1319030898951705,1.0229292291831944,0.17383390488742392,0.6447927364649595
ridge,A,neuro-cocitations,tags-ask-ubuntu,1.1923896562998082,1.117755821693688,0.6120694010190684,0.9182345563040272
ridge,AB,neuro-cocitations,tags-ask-ubuntu,1.1923896562998082,1.140252934293288,0.729004547285673,0.9555203711434367
ridge,ABC,neuro-cocitations,tags-ask-ubuntu,1.1923896562998082,1.13394473561583,0.6962158891073585,0.9620195291413474
gbt,ABC,neuro-cocitations,tags-ask-ubuntu,1.1923896562998082,1.0352500632691592,0.18322223734433893,0.7424788846391381
ridge,A,neuro-cocitations,cs-cocitations,1.498426821066899,1.0611450649447463,0.12267611284212843,0.5733122368168946
ridge,AB,neuro-cocitations,cs-cocitations,1.498426821066899,1.155975865065866,0.3129363398462277,0.6735931535277078
ridge,ABC,neuro-cocitations,cs-cocitations,1.498426821066899,1.1581251638497299,0.3172485050287979,0.683681085474506
gbt,ABC,neuro-cocitations,cs-cocitations,1.498426821066899,1.143510731957221,0.28792738651188887,0.7062174496983858
ridge,A,neuro-cocitations,diseasome,3.9900640519565753,2.1035795030171744,0.36908222828706205,0.5751379194228857
ridge,AB,neuro-cocitations,diseasome,3.9900640519565753,1.941739772018888,0.31495638744014604,0.6720461538120749
ridge,ABC,neuro-cocitations,diseasome,3.9900640519565753,1.9862107791205146,0.32982931535368903,0.6803724944215133
gbt,ABC,neuro-cocitations,diseasome,3.9900640519565753,1.4344830610728416,0.145308947742619,0.5886113985067057
ridge,A,neuro-cocitations,hospital-lyon,1.0879241574641232,1.005835250885109,0.06636686723429765,0.851067265027166
ridge,AB,neuro-cocitations,hospital-lyon,1.0879241574641232,1.0458412891937539,0.5213730846662825,0.8666318516797007
ridge,ABC,neuro-cocitations,hospital-lyon,1.0879241574641232,1.032215043458875,0.36639581644009683,0.8770936250025216
gbt,ABC,neuro-cocitations,hospital-lyon,1.0879241574641232,1.0158301908480367,0.18004370248866033,0.766709020675551
ridge,A,neuro-cocitations,house-committees,6.46048355911533,1.4173563029094605,0.07643211418753501,0.4148487886593715
ridge,AB,neuro-cocitations,house-committees,6.46048355911533,1.5162643000560463,0.09454552778466527,0.4963649307099791
ridge,ABC,neuro-cocitations,house-committees,6.46048355911533,1.5263884944456547,0.09639961163639811,0.48973609043715527
gbt,ABC,neuro-cocitations,house-committees,6.46048355911533,1.441534370543443,0.08085993955725365,0.4884076390125147
ridge,A,neuro-cocitations,hypertext-conference,1.1388262015279327,1.0527427255799149,0.37991910028095616,0.9341058650192398
ridge,AB,neuro-cocitations,hypertext-conference,1.1388262015279327,1.0606854855068781,0.4371327950989702,0.8905852309657942
ridge,ABC,neuro-cocitations,hypertext-conference,1.1388262015279327,1.0600883221166886,0.43283127720380965,0.9049546120874713
gbt,ABC,neuro-cocitations,hypertext-conference,1.1388262015279327,1.0223392599161953,0.16091530035632753,0.6965305128708076
ridge,A,neuro-cocitations,invs13,1.2663198563455473,1.0177082560659916,0.06649243623432755,0.5894321293148448
ridge,AB,neuro-cocitations,invs13,1.2663198563455473,1.0181322773445272,0.06808458668211623,0.5811504297180018
ridge,ABC,neuro-cocitations,invs13,1.2663198563455473,1.0186519296999523,0.07003582067028317,0.5882199391180241
gbt,ABC,neuro-cocitations,invs13,1.2663198563455473,1.0316196185847886,0.11872798002625246,0.5824513525465279
ridge,A,neuro-cocitations,math-cocitations,1.8053571194025417,1.0762109260644488,0.09462997747010203,0.4373340493573034
ridge,AB,neuro-cocitations,math-cocitations,1.8053571194025417,1.23281990777155,0.28908902915549894,0.6132790974869465
ridge,ABC,neuro-cocitations,math-cocitations,1.8053571194025417,1.2275568618716515,0.28255398305842966,0.6196156389946712
gbt,ABC,neuro-cocitations,math-cocitations,1.8053571194025417,1.2661671360583475,0.3304957883228312,0.6576420370239091
ridge,A,neuro-cocitations,physics-cocitations,1.8439255034952018,1.0631737910073031,0.07485707061306071,0.472146231201138
ridge,AB,neuro-cocitations,physics-cocitations,1.8439255034952018,1.2412671721467088,0.28588681245853653,0.6639001303809944
ridge,ABC,neuro-cocitations,physics-cocitations,1.8439255034952018,1.2380170521008838,0.28203561939426214,0.6677313778024674
gbt,ABC,neuro-cocitations,physics-cocitations,1.8439255034952018,1.308634924849901,0.3657134706459973,0.7092178040038001
ridge,A,neuro-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.1192782730103803,0.07533034886423448,0.5375849694725157
ridge,AB,neuro-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.5520991291491253,0.34867892497759645,0.8391538945365238
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.5356729997077379,0.33830498150843585,0.837011236102999
gbt,ABC,neuro-cocitations,plant-pollinator-mpl-014,2.5834026366365537,1.4774532320843943,0.3015362113445732,0.8543473325003191
ridge,A,neuro-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.016095991405857,0.0392344326875957,0.6019980737898374
ridge,AB,neuro-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.1923837866230476,0.4689409018757414,0.7772941086078677
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.1834437005008727,0.4471491899931079,0.7615404771214928
gbt,ABC,neuro-cocitations,plant-pollinator-mpl-015,1.4102516667953713,1.3603178561265858,0.8782849292025136,0.8221246125402248
ridge,A,neuro-cocitations,plant-pollinator-mpl-016,3.056933205825239,0.9052402350637742,-0.046068469636187506,-0.018090911287107114
ridge,AB,neuro-cocitations,plant-pollinator-mpl-016,3.056933205825239,1.2877617457554376,0.13989843955092743,0.4371335251215204
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-016,3.056933205825239,1.322855556838231,0.1569596698249138,0.4939760084743228
gbt,ABC,neuro-cocitations,plant-pollinator-mpl-016,3.056933205825239,1.466212997623089,0.22665441750989918,0.6590379948796675
ridge,A,neuro-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.1123138942598971,0.06434529140289312,0.5809887454494043
ridge,AB,neuro-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.697786380957636,0.39976592669640015,0.8364674328483436
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.7042187175729329,0.40345105022132244,0.8284068313749603
gbt,ABC,neuro-cocitations,plant-pollinator-mpl-021,2.745487382389059,1.9128659866785946,0.5229862993504711,0.7876365472823591
ridge,A,neuro-cocitations,plant-pollinator-mpl-034,5.693354349219635,0.893887718207215,-0.022609049710987258,-0.37531880233592957
ridge,AB,neuro-cocitations,plant-pollinator-mpl-034,5.693354349219635,1.4994389811892135,0.10641407914837185,0.08570730178369891
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-034,5.693354349219635,1.584868433208869,0.12461629565773467,0.2284368859125395
gbt,ABC,neuro-cocitations,plant-pollinator-mpl-034,5.693354349219635,1.5295200225774652,0.11282336324456486,0.3265429915860308
ridge,A,neuro-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.132950225260489,0.07922424219465574,0.6255362260474784
ridge,AB,neuro-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.73547300418174,0.438263954023111,0.8530903853320322
ridge,ABC,neuro-cocitations,plant-pollinator-mpl-044,2.6781507980073496,1.7509135840272358,0.44746490298659514,0.8562246489227822
